event_id,timestamp,source_file,npz_path,tensor_shape,channels,nan_percentage,min_value,max_value,status,reason
fani_2019,2019-04-27T18:00:00Z,fani_2019_20190427T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190427T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-27T21:00:00Z,fani_2019_20190427T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190427T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T00:00:00Z,fani_2019_20190428T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T03:00:00Z,fani_2019_20190428T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T06:00:00Z,fani_2019_20190428T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T09:00:00Z,fani_2019_20190428T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T12:00:00Z,fani_2019_20190428T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T15:00:00Z,fani_2019_20190428T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T18:00:00Z,fani_2019_20190428T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-28T21:00:00Z,fani_2019_20190428T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190428T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T00:00:00Z,fani_2019_20190429T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T03:00:00Z,fani_2019_20190429T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T06:00:00Z,fani_2019_20190429T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T09:00:00Z,fani_2019_20190429T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T12:00:00Z,fani_2019_20190429T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T15:00:00Z,fani_2019_20190429T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T18:00:00Z,fani_2019_20190429T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-29T21:00:00Z,fani_2019_20190429T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190429T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T00:00:00Z,fani_2019_20190430T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T03:00:00Z,fani_2019_20190430T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T06:00:00Z,fani_2019_20190430T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T09:00:00Z,fani_2019_20190430T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T12:00:00Z,fani_2019_20190430T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T15:00:00Z,fani_2019_20190430T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T18:00:00Z,fani_2019_20190430T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-04-30T21:00:00Z,fani_2019_20190430T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190430T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T00:00:00Z,fani_2019_20190501T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T03:00:00Z,fani_2019_20190501T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T06:00:00Z,fani_2019_20190501T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T09:00:00Z,fani_2019_20190501T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T12:00:00Z,fani_2019_20190501T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T15:00:00Z,fani_2019_20190501T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T18:00:00Z,fani_2019_20190501T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-01T21:00:00Z,fani_2019_20190501T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190501T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T00:00:00Z,fani_2019_20190502T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T03:00:00Z,fani_2019_20190502T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T06:00:00Z,fani_2019_20190502T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T09:00:00Z,fani_2019_20190502T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T12:00:00Z,fani_2019_20190502T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T15:00:00Z,fani_2019_20190502T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T18:00:00Z,fani_2019_20190502T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-02T21:00:00Z,fani_2019_20190502T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190502T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T00:00:00Z,fani_2019_20190503T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T03:00:00Z,fani_2019_20190503T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T06:00:00Z,fani_2019_20190503T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T09:00:00Z,fani_2019_20190503T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T12:00:00Z,fani_2019_20190503T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T15:00:00Z,fani_2019_20190503T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T18:00:00Z,fani_2019_20190503T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-03T21:00:00Z,fani_2019_20190503T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190503T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
fani_2019,2019-05-04T00:00:00Z,fani_2019_20190504T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\fani_2019\frames\fani_2019_20190504T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T00:00:00Z,hudhud_2014_20141006T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T03:00:00Z,hudhud_2014_20141006T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T06:00:00Z,hudhud_2014_20141006T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T09:00:00Z,hudhud_2014_20141006T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T12:00:00Z,hudhud_2014_20141006T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T15:00:00Z,hudhud_2014_20141006T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T18:00:00Z,hudhud_2014_20141006T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-06T21:00:00Z,hudhud_2014_20141006T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141006T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T00:00:00Z,hudhud_2014_20141007T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T03:00:00Z,hudhud_2014_20141007T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T06:00:00Z,hudhud_2014_20141007T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T09:00:00Z,hudhud_2014_20141007T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T12:00:00Z,hudhud_2014_20141007T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T15:00:00Z,hudhud_2014_20141007T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T18:00:00Z,hudhud_2014_20141007T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-07T21:00:00Z,hudhud_2014_20141007T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141007T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T00:00:00Z,hudhud_2014_20141008T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T03:00:00Z,hudhud_2014_20141008T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T06:00:00Z,hudhud_2014_20141008T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T09:00:00Z,hudhud_2014_20141008T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T12:00:00Z,hudhud_2014_20141008T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T15:00:00Z,hudhud_2014_20141008T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T18:00:00Z,hudhud_2014_20141008T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-08T21:00:00Z,hudhud_2014_20141008T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141008T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T00:00:00Z,hudhud_2014_20141009T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T03:00:00Z,hudhud_2014_20141009T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T06:00:00Z,hudhud_2014_20141009T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T09:00:00Z,hudhud_2014_20141009T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T12:00:00Z,hudhud_2014_20141009T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T15:00:00Z,hudhud_2014_20141009T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T18:00:00Z,hudhud_2014_20141009T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-09T21:00:00Z,hudhud_2014_20141009T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141009T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T00:00:00Z,hudhud_2014_20141010T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T03:00:00Z,hudhud_2014_20141010T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T06:00:00Z,hudhud_2014_20141010T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T09:00:00Z,hudhud_2014_20141010T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T12:00:00Z,hudhud_2014_20141010T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T15:00:00Z,hudhud_2014_20141010T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T18:00:00Z,hudhud_2014_20141010T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-10T21:00:00Z,hudhud_2014_20141010T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141010T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T00:00:00Z,hudhud_2014_20141011T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T03:00:00Z,hudhud_2014_20141011T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T06:00:00Z,hudhud_2014_20141011T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T09:00:00Z,hudhud_2014_20141011T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T12:00:00Z,hudhud_2014_20141011T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T15:00:00Z,hudhud_2014_20141011T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T18:00:00Z,hudhud_2014_20141011T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-11T21:00:00Z,hudhud_2014_20141011T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141011T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T00:00:00Z,hudhud_2014_20141012T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T03:00:00Z,hudhud_2014_20141012T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T06:00:00Z,hudhud_2014_20141012T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T09:00:00Z,hudhud_2014_20141012T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T12:00:00Z,hudhud_2014_20141012T120000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T120000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T15:00:00Z,hudhud_2014_20141012T150000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T150000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T18:00:00Z,hudhud_2014_20141012T180000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T180000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-12T21:00:00Z,hudhud_2014_20141012T210000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141012T210000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-13T00:00:00Z,hudhud_2014_20141013T000000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141013T000000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-13T03:00:00Z,hudhud_2014_20141013T030000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141013T030000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-13T06:00:00Z,hudhud_2014_20141013T060000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141013T060000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
hudhud_2014,2014-10-13T09:00:00Z,hudhud_2014_20141013T090000Z.nc,D:\PROJECTS\SIH26\data\normalized\hudhud_2014\frames\hudhud_2014_20141013T090000Z.npz,"(2, 286, 214)","ir,wv",0.0,0.0,1.0,PASS,
